ProjectType,NamePlateRating,InServiceDate,ProjectStatus,ProjectID,CompletionDate,ProjectCircuitID,Hybrid,SolarPV,EnergyStorageSystem,Wind,MicroTurbine,SynchronousGenerator,InductionGenerator,FarmWaste,FuelCell,CombinedHeatandPower,GasTurbine,Hydro,InternalCombustionEngine,SteamTurbine,Other
RESPHOTO,8.75,NULL,NULL,15966,30:54.0,1106276,N,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.7,NULL,NULL,21112,18:38.0,1106276,N,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,14294,36:05.0,1106277,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,24.08,NULL,NULL,20391,50:11.0,1106277,N,17.28,6.8,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,20588,06:52.0,1106340,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.9,NULL,NULL,20528,16:17.0,1106340,N,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.68,NULL,NULL,20711,14:42.0,1106342,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,21134,10:50.0,1106342,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13.908,NULL,NULL,19957,58:40.0,1106346,N,13.908,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,5000,12/15/2021 Per AW,NULL,15701,NULL,1106347,Y,0,5000,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,13900,48:20.0,1106574,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,16.2,NULL,NULL,20252,01:34.0,1106574,N,16.2,11.4,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,7.6,NULL,NULL,19217,52:30.0,1106574,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8,NULL,NULL,17230,23:28.0,1106575,N,8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13.6,NULL,NULL,21059,36:59.0,1106575,N,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.912,NULL,NULL,21033,28:51.0,1106575,N,6.912,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,21009,NULL,1106575,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13.05,NULL,NULL,17597,21:53.0,1106666,N,13.05,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,17031,46:42.0,1106666,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,32.6,NULL,NULL,17343,20:58.0,1106668,Y,15.2,17.4,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,20234,08:10.0,1106668,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,20130,30:09.0,1106668,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,21023,12:35.0,1106668,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,15.2,NULL,NULL,21003,NULL,1106668,N,15.2,10,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,20.2,NULL,NULL,20524,49:00.0,1106668,N,15.2,15,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,10,NULL,NULL,21150,31:46.0,1106668,N,10,7,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,22.8,NULL,NULL,21245,54:21.0,1106668,N,22.8,5,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,15.2,NULL,NULL,21184,13:59.0,1106749,N,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5.25,NULL,NULL,18404,50:13.0,1106749,N,5.25,5.7,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,15.2,NULL,NULL,19094,49:17.0,1106750,N,15.2,11.6,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,15.2,NULL,NULL,20947,20:32.0,1106750,Y,15.2,15,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.528,NULL,NULL,20994,21:39.0,1106855,N,6.528,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12.288,NULL,NULL,20791,13:56.0,1106855,N,12.288,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,21130,12:24.0,1106855,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9.9,NULL,NULL,20175,46:49.0,1106855,N,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.248,NULL,NULL,19042,02:21.0,1106855,N,10.248,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,7.6,NULL,NULL,19026,52:25.0,1106856,N,0,7,0,0,0,0,0,0,0,0,0,0,0,0
ESS,5.8,NULL,NULL,18995,46:38.3,1106856,N,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,20933,14:53.0,1106856,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.124,NULL,NULL,20662,40:34.0,1106857,N,5.124,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,86.4,NULL,NULL,17393,35:16.0,1106984,N,86.4,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,13.8,NULL,NULL,16551,16:47.0,1106984,Y,8,5.8,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,86.4,NULL,NULL,16422,59:51.0,1106984,N,86.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,15.9,NULL,NULL,21249,50:10.0,1106985,N,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,20989,26:36.0,1106986,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14209,38:54.0,1106986,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,17706,08:30.0,1106986,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,4.8,NULL,NULL,14304,17:38.0,1107078,N,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.712,NULL,NULL,21237,52:33.0,1107078,N,11.712,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,15.045,NULL,NULL,21209,48:07.0,1107078,N,15.045,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12.6,NULL,NULL,21048,46:17.0,1107078,N,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,21034,03:07.0,1107080,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.8,NULL,NULL,14530,55:36.0,1107080,N,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.05,NULL,NULL,14685,03:09.0,1107080,N,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,16440,59:47.0,1107080,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3200,NULL,NULL,17360,19:56.0,1107080,N,3200,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,23.6,NULL,NULL,16552,42:51.0,1107081,Y,12,11.6,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,14770,55:08.0,1107081,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13.6,NULL,NULL,21010,52:29.0,1107081,N,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,20730,49:42.0,1107081,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,21151,20:42.0,1107081,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.26,NULL,NULL,21244,26:07.0,1107081,N,8.26,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.67,NULL,NULL,21212,22:14.0,1107189,N,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.7,NULL,NULL,20407,32:42.0,1107189,N,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,133.3,NULL,NULL,17549,27:41.0,1107191,N,133.3,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,17.6,NULL,NULL,18495,51:12.0,1107191,N,6,11.6,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.48,NULL,NULL,15936,58:06.0,1107191,N,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,15494,31:52.0,1107237,Y,7.6,7.6,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,200,NULL,NULL,20531,26:53.0,1107237,N,200,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,15.2,NULL,NULL,21024,51:35.0,1107238,Y,15.2,15,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,17.995,NULL,NULL,20828,07:49.0,1107238,N,17.995,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,21253,59:32.0,1107238,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,25,NULL,NULL,21177,30:02.2,1107238,N,25,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,20.06,NULL,NULL,17058,25:53.0,1107238,N,20.06,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,19010,00:23.0,1107238,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.4,NULL,NULL,20425,20:56.0,1107238,N,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,18.8,NULL,NULL,19548,17:26.0,1107238,N,7.6,11.2,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.375,NULL,NULL,20893,46:26.0,1107239,N,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.904,NULL,NULL,21181,49:43.0,1107241,N,11.904,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2324,NULL,NULL,16844,49:36.0,1107241,N,2324,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,20.4,NULL,NULL,14895,43:51.0,1107241,Y,10.4,10,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,233.2,NULL,NULL,16720,32:32.0,1107242,N,233.2,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,300,NULL,NULL,16457,11:10.0,1107242,N,300,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,19640,25:18.0,1107242,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,12.6,NULL,NULL,20732,23:51.0,1107242,N,7.6,10,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,21110,52:48.0,1107433,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,24.78,NULL,NULL,19193,51:29.0,1107433,N,24.78,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,18624,56:05.0,1107434,N,7.6,4.5,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.54,NULL,NULL,15676,40:06.0,1107434,N,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,21154,33:58.0,1107434,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,21115,25:01.0,1107731,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,20897,47:15.0,1107731,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,150000,NULL,NULL,17766,NULL,1107731,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,19533,36:00.0,1107731,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,19657,39:49.0,1107732,N,7.6,11.6,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,17883,52:41.0,1107732,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.03,NULL,NULL,18736,28:12.0,1107732,N,10.03,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,21031,54:56.0,1107732,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,20,NULL,NULL,20523,08:46.0,1107733,N,20,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8,NULL,NULL,20644,29:39.0,1107733,N,8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8,NULL,NULL,17185,06:24.0,1107733,N,8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.52,NULL,NULL,20482,37:10.0,1107733,N,11.52,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.67,NULL,NULL,21214,18:21.0,1107843,N,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,20991,52:05.0,1107844,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,11.4,NULL,NULL,20147,16:39.0,1107844,Y,11.4,7.6,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,17357,05:08.0,1107844,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,21248,08:23.0,1109701,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13.6,NULL,NULL,19246,58:30.0,1109703,N,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.21,NULL,NULL,16629,25:46.0,1109703,N,11.21,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,13.4,NULL,NULL,20318,52:38.3,1109706,N,7.6,11.6,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,366.6,ASAP,NULL,17550,43:14.0,1109706,N,366.6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,18.29,NULL,NULL,20606,49:25.0,1109706,Y,18.29,10,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,30,NULL,NULL,18790,18:28.0,1201201,N,30,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.528,NULL,NULL,21021,08:16.0,1201202,N,6.528,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9.28,NULL,NULL,14277,18:36.0,1201301,N,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,4.8,NULL,NULL,13766,28:13.0,1201301,N,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,20000,NULL,NULL,16913,NULL,1201701,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,15199,50:45.0,1202215,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,4.8,NULL,NULL,14278,25:19.0,1202215,N,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,1000,NULL,NULL,13600,10:58.0,1202215,N,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,14393,58:52.0,1202310,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,15358,30:39.0,1202310,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,17316,35:36.0,1203101,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,22.8,NULL,NULL,21199,NULL,1203102,N,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,20949,58:31.0,1203207,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18643,27:18.0,1203207,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2500,NULL,NULL,18993,14:24.0,1203207,N,2500,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,19777,01:46.0,1203207,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,4.14,NULL,NULL,14828,02:12.0,1203301,N,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.052,NULL,NULL,20098,25:17.0,1203302,N,8.052,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,21,NULL,NULL,19767,25:56.0,1203401,N,15.2,17.4,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,14490,28:52.0,1203401,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,150,NULL,NULL,11395,26:07.0,1203401,N,150,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12,NULL,NULL,21109,03:23.0,1203401,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,0,NULL,NULL,19781,27:36.0,1203501,N,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,4.13,NULL,NULL,18475,44:58.0,1203502,N,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.22,NULL,NULL,14280,55:37.0,1203502,N,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,20835,59:36.0,1203502,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,86.4,NULL,NULL,21235,12:31.0,1203605,N,86.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,20934,17:32.0,1203805,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,17,NULL,NULL,21002,09:09.0,1203806,N,17,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,17862,08:26.0,1203806,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,20959,16:10.0,1203902,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.9,NULL,NULL,20950,17:13.0,1204001,N,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9.216,NULL,NULL,21008,53:51.0,1204001,N,9.216,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,4.13,NULL,NULL,21218,17:41.0,1204001,N,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9.6,NULL,NULL,21111,39:21.0,1204001,N,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,166,NULL,NULL,18531,43:08.0,1204001,N,166,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,9.6,NULL,NULL,19307,29:58.0,1204001,Y,3.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.5,NULL,NULL,20096,24:43.0,1204001,N,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,NULL,NULL,NULL,13562,57:02.0,1204001,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,16.6,NULL,NULL,13430,47:13.0,1204001,Y,6.6,10,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,15939,12:12.0,1204001,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,10,NULL,NULL,13587,35:20.0,1204003,N,0,10,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19273,40:31.0,1204003,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18732,46:29.0,1204003,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.375,NULL,NULL,21162,25:37.0,1204003,N,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,21256,NULL,1204003,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,20820,18:59.0,1204003,Y,7.6,5,0,0,0,0,0,0,0,0,0,0,0,0
ESS,0,NULL,NULL,21147,25:37.0,1204004,N,0,10,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.26,NULL,NULL,20290,52:02.0,1204004,N,8.26,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,12,NULL,NULL,20358,28:18.0,1204004,N,12,12,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.8,NULL,NULL,15537,37:05.0,1204004,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,20138,14:14.0,1204401,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,12,NULL,NULL,18657,43:41.0,1205402,N,12,9,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,15616,13:31.0,1205402,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,18,NULL,NULL,20810,51:25.0,1205402,N,18,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12,NULL,NULL,20615,42:34.0,1205403,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,19.3,NULL,NULL,20777,45:51.0,1205403,N,9.3,10,0,0,0,0,0,0,0,0,0,0,0,0
ESS,7,NULL,NULL,16755,20:04.0,1205403,N,0,7,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,22.8,NULL,NULL,16574,14:53.0,1205403,N,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,15.2,NULL,NULL,17756,49:48.0,1205403,N,7.6,7.6,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,20424,45:53.0,1205901,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20643,13:27.0,1205901,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.2,NULL,NULL,21196,30:05.0,1205901,N,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,21194,55:47.0,1205901,Y,7.6,5,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,21259,54:15.0,1206002,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,6,NULL,NULL,17680,38:04.0,1206002,Y,6,6,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,16833,43:09.0,1206002,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12.6,NULL,NULL,14384,56:11.0,1206301,N,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14720,26:25.0,1206301,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,21098,23:54.0,1206301,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,20728,41:24.0,1206301,N,7.6,5,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,4/7/2023,NULL,14779,55:00.0,1206401,Y,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,4/7/2023,NULL,14780,47:55.0,1206401,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19072,10:39.0,1208901,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19073,16:53.0,1208901,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19074,25:58.0,1208901,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4904,NULL,NULL,19075,18:46.0,1208901,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,1183.3,NULL,NULL,20441,33:02.0,132LS5241,Y,183.3,1000,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3600,NULL,NULL,19038,40:03.0,1500113,N,3600,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,9/13/2023,NULL,16028,21:17.0,1500113,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,On Hold,NULL,16086,20:28.0,1500113,Y,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,3/31/2023,NULL,17092,08:06.0,1500114,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4400,3/31/2023,NULL,17093,14:32.0,1500114,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
WindESS,5000,NULL,NULL,19310,44:19.0,1500114,Y,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4000,NULL,NULL,19375,35:29.0,1500114,N,4000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3360,NULL,NULL,19564,20:16.0,1500114,N,3360,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4800,NULL,NULL,19822,32:28.0,1500114,N,4800,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4975,12/15/2023,NULL,17318,42:17.0,1500517,N,4975,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4975,12/15/2023,NULL,17177,12:04.0,1500517,N,4975,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,9/10/2023,NULL,14084,37:28.0,1500517,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3500,NULL,NULL,20034,02:00.0,1500901,N,3500,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.912,NULL,NULL,20352,01:30.0,1501001,N,6.912,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19275,30:07.0,1501137,Y,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2300,NULL,NULL,20418,15:17.0,1501138,N,2300,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20422,25:19.0,1501370,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,21080,24:56.0,1501370,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,21083,18:52.0,1501401,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,10.6,NULL,NULL,14489,27:45.0,1501401,Y,10.6,8.35,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,21.4,NULL,NULL,20597,52:06.0,1501501,N,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9.6,NULL,NULL,20995,36:15.0,1501501,N,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,15754,41:45.0,1501502,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.144,NULL,NULL,20423,25:38.0,1501767,N,6.144,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2850,NULL,NULL,17359,26:29.0,1501767,N,2850,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,17434,37:06.0,1501767,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,1625,11/30/2023,NULL,17800,50:47.0,1501767,N,1625,0,0,0,0,0,0,0,0,0,0,0,0,0
